#OTUID	GLOMICON_AWI_12	GLOMICON_AWI_16	GLOMICON_AWI_20	GLOMICON_AWI_4	GLOMICON_AWI_8	GLOMICON_NOC_10	GLOMICON_NOC_16	GLOMICON_NOC_22	GLOMICON_NOC_3	GLOMICON_NOC_32	GLOMICON_Roscoff_11	GLOMICON_Roscoff_15	GLOMICON_Roscoff_19	GLOMICON_Roscoff_3	GLOMICON_Roscoff_7
ASV_2724	0.0	0.0	0.0	0.0	0.0	5.0	6.0	6.0	21.0	21.0	0.0	0.0	0.0	0.0	0.0
ASV_2726	0.0	0.0	0.0	0.0	0.0	0.0	24.0	15.0	0.0	13.0	0.0	7.0	0.0	0.0	0.0
ASV_2728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	32.0	0.0
ASV_2729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	7.0	10.0	22.0
ASV_2751	14.0	7.0	18.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	7.0	0.0	36.0
ASV_2767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	20.0	0.0	16.0	12.0
ASV_2777	32.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2778	0.0	8.0	31.0	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2779	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	23.0	16.0	0.0	0.0	8.0	0.0	0.0
ASV_2780	0.0	0.0	0.0	0.0	0.0	9.0	11.0	12.0	13.0	9.0	4.0	0.0	0.0	0.0	0.0
ASV_2787	14.0	8.0	13.0	14.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2790	0.0	17.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	13.0	0.0	14.0	7.0
ASV_2795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	27.0	0.0	21.0	0.0
ASV_2810	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2811	0.0	0.0	0.0	0.0	0.0	3.0	16.0	21.0	6.0	10.0	0.0	0.0	0.0	0.0	0.0
ASV_2818	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	10.0	0.0	17.0	0.0	12.0	0.0	0.0
ASV_2822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	18.0	0.0	4.0	12.0
ASV_2825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	23.0	11.0
ASV_2826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	5.0	0.0	26.0	8.0
ASV_2828	0.0	0.0	0.0	0.0	0.0	6.0	11.0	18.0	11.0	10.0	0.0	0.0	0.0	0.0	0.0
ASV_2841	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	19.0	19.0
ASV_2844	16.0	0.0	28.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	9.0	7.0	8.0
ASV_2848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	16.0	13.0	6.0	7.0	8.0
ASV_2849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	23.0	19.0	0.0	0.0	0.0	0.0	0.0
ASV_2850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	23.0	12.0	0.0	0.0	0.0	0.0	0.0
ASV_2851	0.0	0.0	0.0	0.0	0.0	3.0	10.0	10.0	15.0	17.0	0.0	0.0	0.0	0.0	0.0
ASV_2886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	24.0	0.0	16.0	7.0	0.0
ASV_2890	0.0	0.0	3.0	0.0	0.0	0.0	18.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0
ASV_2891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	8.0	0.0	6.0	8.0
ASV_2892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	19.0	0.0	9.0	0.0
ASV_2901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	18.0	7.0	0.0	14.0	6.0
ASV_2902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	12.0	15.0	4.0	8.0	11.0
ASV_2910	0.0	0.0	0.0	0.0	0.0	0.0	7.0	25.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2913	0.0	8.0	15.0	25.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2914	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	7.0	18.0	0.0	8.0	11.0	0.0
ASV_2917	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	28.0	13.0	0.0	0.0	0.0	0.0	0.0
ASV_2936	12.0	10.0	7.0	13.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2937	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	11.0	22.0	0.0	0.0	0.0	0.0	0.0
ASV_2938	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0
ASV_2940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	8.0	0.0	18.0
ASV_2941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	11.0	6.0	0.0	17.0
ASV_2942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	13.0	0.0	7.0	25.0
ASV_2943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	26.0
ASV_2965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	23.0	5.0
ASV_2966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2978	0.0	13.0	20.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2980	0.0	0.0	0.0	0.0	0.0	9.0	19.0	4.0	11.0	7.0	0.0	0.0	0.0	0.0	0.0
ASV_2981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
ASV_2982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	40.0	0.0
ASV_2984	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	31.0	5.0	0.0	0.0	0.0	0.0	0.0
ASV_2985	0.0	0.0	0.0	0.0	0.0	19.0	0.0	11.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0
ASV_2988	15.0	0.0	21.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2989	19.0	0.0	27.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3004	0.0	0.0	0.0	0.0	0.0	4.0	6.0	8.0	0.0	4.0	0.0	7.0	7.0	10.0	4.0
ASV_3009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	32.0	10.0
ASV_3013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	21.0	24.0
ASV_3014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	31.0
ASV_3016	0.0	13.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
ASV_3030	0.0	3.0	31.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3031	0.0	19.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3035	10.0	12.0	12.0	4.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3040	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0	4.0	13.0	7.0	0.0	0.0	4.0
ASV_3044	0.0	0.0	0.0	0.0	0.0	8.0	11.0	0.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0
ASV_3051	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	0.0	7.0	7.0	5.0	0.0	17.0
ASV_3082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
ASV_3083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	7.0	0.0	18.0
ASV_3084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	7.0	5.0	17.0	0.0
ASV_3089	22.0	0.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3090	0.0	0.0	15.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	9.0	0.0	0.0
ASV_3093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
ASV_3096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	10.0	8.0	4.0	5.0
ASV_3097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	6.0	25.0
ASV_3099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	28.0
ASV_3103	0.0	0.0	0.0	0.0	0.0	7.0	14.0	0.0	13.0	12.0	0.0	0.0	0.0	0.0	0.0
ASV_3104	16.0	7.0	12.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3106	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	8.0	0.0	0.0	6.0	19.0
ASV_3107	0.0	0.0	0.0	0.0	0.0	0.0	9.0	27.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0
ASV_3151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	41.0
ASV_3153	10.0	0.0	15.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3159	0.0	0.0	0.0	0.0	0.0	11.0	0.0	12.0	12.0	7.0	3.0	0.0	0.0	0.0	0.0
ASV_3160	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
ASV_3161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	18.0	0.0	0.0	0.0
ASV_3162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
ASV_3172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	6.0	27.0
ASV_3179	0.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0	6.0	10.0	8.0	0.0	0.0	8.0	0.0
ASV_3180	0.0	0.0	10.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3182	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3184	0.0	0.0	0.0	0.0	0.0	4.0	15.0	17.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3186	21.0	0.0	7.0	12.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	7.0	0.0	0.0	18.0
ASV_3197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	12.0	14.0	4.0
ASV_3200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	14.0	0.0	0.0	15.0
ASV_3203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	14.0	0.0	10.0	0.0
ASV_3206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	3.0	0.0	14.0
ASV_3207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	8.0	0.0
ASV_3208	0.0	5.0	24.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3209	6.0	0.0	19.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3240	7.0	0.0	18.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	21.0
ASV_3243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0
ASV_3244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	4.0	11.0	13.0
ASV_3245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	19.0	0.0	12.0	0.0
ASV_3246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	15.0	0.0	6.0	10.0
ASV_3247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	9.0	4.0	0.0	13.0
ASV_3248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	18.0	0.0	0.0	0.0
ASV_3249	0.0	0.0	0.0	23.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	0.0	0.0	0.0	0.0	0.0
ASV_3251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	5.0	18.0	0.0	0.0	4.0	0.0
ASV_3253	0.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0
ASV_3254	0.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
ASV_3255	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	6.0	0.0	20.0	0.0	0.0	0.0	9.0
ASV_3326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
ASV_3327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	19.0
ASV_3332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	21.0	0.0	0.0	9.0	0.0
ASV_3333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	11.0	9.0	0.0	8.0	8.0
ASV_3335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	13.0	0.0	0.0	7.0
ASV_3336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	8.0	0.0	0.0	12.0
ASV_3337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	8.0	6.0	0.0	11.0
ASV_3338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16.0	7.0	0.0	12.0
ASV_3339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	11.0	6.0	10.0
ASV_3340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	12.0	16.0	10.0
ASV_3349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	17.0	11.0
ASV_3350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	31.0
ASV_3353	5.0	0.0	21.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	0.0	5.0	0.0	0.0	0.0	9.0
ASV_3364	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0	10.0
ASV_3381	0.0	16.0	12.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	6.0	15.0	0.0
ASV_3403	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	27.0	3.0	0.0	3.0	2.0
ASV_3404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	15.0	0.0	0.0	0.0	0.0	0.0
ASV_3406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	9.0	0.0	0.0	15.0
ASV_3407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0	11.0	6.0
ASV_3408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	25.0
ASV_3432	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
ASV_3433	12.0	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3434	8.0	10.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
ASV_3436	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
ASV_3441	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	20.0	0.0	0.0	12.0	0.0
ASV_3442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	15.0	9.0	9.0	0.0
ASV_3445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	14.0
ASV_3484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	0.0	11.0	0.0
ASV_3485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	10.0	0.0	0.0
ASV_3488	25.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3489	11.0	0.0	19.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
ASV_3491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	29.0
ASV_3492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	8.0	16.0	0.0
ASV_3493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	25.0
ASV_3508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	19.0	11.0
ASV_3509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	7.0	0.0	14.0
ASV_3529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	3.0	0.0	17.0
ASV_3534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	7.0	0.0	0.0	5.0
ASV_3535	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3537	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	12.0	13.0
ASV_3544	18.0	0.0	5.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	17.0	4.0
ASV_3550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	11.0	4.0	10.0
ASV_3584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
ASV_3585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0	19.0	0.0	0.0	0.0
ASV_3586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
ASV_3588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	15.0	15.0
ASV_3589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	8.0	4.0	0.0	0.0	0.0	10.0
ASV_3591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	15.0	7.0	0.0
ASV_3592	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	19.0	11.0	0.0	0.0	0.0
ASV_3594	0.0	0.0	0.0	0.0	0.0	5.0	10.0	0.0	4.0	16.0	0.0	0.0	0.0	0.0	0.0
ASV_3596	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	3.0	7.0	10.0	0.0	0.0	5.0	0.0
ASV_3597	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3600	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	14.0	0.0	6.0	0.0
ASV_3603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	24.0	0.0
ASV_3609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	3.0	14.0	0.0	0.0
ASV_3611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
ASV_3615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	15.0
ASV_3619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	20.0	8.0	0.0	0.0	0.0	0.0	0.0
ASV_3624	0.0	0.0	21.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	8.0	6.0	0.0	10.0
ASV_3635	0.0	0.0	0.0	0.0	0.0	3.0	14.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0
ASV_3669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0
ASV_3688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0
ASV_3692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	15.0
ASV_3694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
ASV_3695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
ASV_3696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3697	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	15.0	9.0	0.0	0.0	0.0	0.0	0.0
ASV_3699	0.0	0.0	0.0	0.0	0.0	6.0	0.0	15.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0
ASV_3702	9.0	11.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	4.0	0.0	5.0	9.0
ASV_3712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	15.0	0.0
ASV_3713	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	6.0	0.0	9.0
ASV_3716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	21.0
ASV_3717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	16.0	10.0
ASV_3718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	10.0
ASV_3719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	27.0	3.0
ASV_3727	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3730	0.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
