ASV,domain,supergroup,division,subdivision,class,order,family,genus,species,domain_boot,supergroup_boot,division_boot,subdivision_boot,class_boot,order_boot,family_boot,genus_boot,species_boot
ASV_11631,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_spirale,100,100,100,100,100,100,100,99,95
ASV_11632,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis_galbana,100,100,100,100,100,100,100,97,92
ASV_11633,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_rhathymum,100,100,100,100,100,100,100,100,100
ASV_11634,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11635,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_arctica,100,100,100,100,100,99,99,99,95
ASV_11636,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,,100,100,100,100,100,100,100,100,36
ASV_11637,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_fusus,100,100,100,100,100,100,100,100,60
ASV_11638,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_fusiforme,100,100,100,100,100,77,58,54,54
ASV_11639,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Ebriidae,Ebria,Ebria_tripartita,100,100,100,100,100,100,100,100,100
ASV_11640,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,,100,100,100,100,100,100,100,100,40
ASV_11641,Eukaryota,Obazoa,Opisthokonta,Metazoa,,,,,,93,70,70,69,48,20,20,5,5
ASV_11642,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.,100,100,100,100,100,90,84,69,69
ASV_11643,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Geminigera,Geminigera_cryophila,100,100,100,100,100,100,100,53,53
ASV_11644,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_rubrum,100,100,100,100,100,99,99,99,90
ASV_11645,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas_bravo_B2,100,100,100,100,100,100,100,100,99
ASV_11646,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,Pelagomonadales,Pelagomonadales_clade_A,Pelagomonadales_clade_A1,Pelagomonadales_clade_A1_sp.,100,100,100,100,100,100,100,100,100
ASV_11647,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Chytriodiniaceae,Dissodinium,Dissodinium_pseudolunula,100,100,100,100,100,99,93,79,79
ASV_11648,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Oligotrichida_X,Oligotrichida_XX,Oligotrichida_XX_sp.,100,100,100,100,100,100,100,100,100
ASV_11649,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_gracilis,100,100,100,100,100,100,100,99,99
ASV_11650,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,Minidiscus_variabilis,100,100,100,100,100,100,100,100,100
ASV_11651,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.,100,100,100,100,100,100,100,96,96
ASV_11652,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,,100,100,100,100,100,95,95,95,38
ASV_11653,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_helveticum,100,100,100,100,100,89,89,89,61
ASV_11654,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Spiniferites,Spiniferites_ramosus,100,100,100,100,100,100,100,100,100
ASV_11655,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Fragilariales,Staurosiraceae,Plagiostriata,Plagiostriata_goreensis,100,100,100,100,100,92,91,91,91
ASV_11656,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,,100,100,100,100,100,100,79,73,19
ASV_11657,Eukaryota,Archaeplastida,Prasinodermophyta,Prasinodermophyta_X,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,Prasinococcus,Prasinococcus_capsulatus,100,100,100,100,100,100,100,100,100
ASV_11658,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Cymatosirales,Cymatosiraceae,,,100,100,100,100,100,100,100,48,45
ASV_11659,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Biecheleria,Biecheleria_cincta,100,100,100,100,100,100,100,100,55
ASV_11660,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11661,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_nei/rotundata,100,100,100,100,100,65,65,65,65
ASV_11662,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_hispida,100,100,100,100,100,100,100,100,100
ASV_11663,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,,100,100,100,100,100,83,83,76,49
ASV_11664,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_furca,100,100,100,100,100,100,100,100,100
ASV_11665,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Plagioselmis,Plagioselmis_prolonga,100,100,100,100,100,100,100,100,100
ASV_11666,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,,100,100,100,100,100,56,45,44,40
ASV_11667,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrocystaceae,Alexandrium,Alexandrium_minutum,100,100,100,100,100,100,100,100,91
ASV_11668,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus_prasinos,100,100,100,100,100,100,100,100,100
ASV_11669,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonadales_XX_sp.,100,100,100,100,100,100,100,100,100
ASV_11670,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_rubrum,100,100,100,100,100,89,89,87,70
ASV_11671,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11672,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-7,MAST-7A,MAST-7A_sp.,100,100,100,100,100,100,100,100,100
ASV_11673,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_furca,100,100,100,100,100,100,100,100,63
ASV_11674,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Torodiniales,Torodiniaceae,Torodinium,Torodinium_robustum,100,100,100,100,100,99,99,99,99
ASV_11675,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariophyceae_X,Bacillariophyceae_XX,Bacillariophyceae_XXX,Bacillariophyceae_XXX_sp.,100,100,100,100,100,73,73,73,73
ASV_11676,Eukaryota,TSAR,Alveolata,Ciliophora,CONTH_7,CONTH_7_X,CONTH_7_XX,CONTH_7_XXX,CONTH_7_XXX_sp.,100,100,100,100,78,78,78,78,78
ASV_11677,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11678,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11679,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100,100
ASV_11680,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11681,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_sporotruncatus,100,100,100,100,100,100,100,100,87
ASV_11682,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,100,100,100,100,100,100,65,54,54
ASV_11683,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11684,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_gelidus,100,100,100,100,100,100,100,100,83
ASV_11685,Eukaryota,Obazoa,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Appendicularia,Oikopleura,Oikopleura_dioica,100,100,100,100,100,100,100,100,100
ASV_11686,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_eccentrica,100,100,100,100,100,100,100,98,53
ASV_11687,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,34,34,34,34
ASV_11688,Eukaryota,Obazoa,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Appendicularia,Oikopleura,Oikopleura_sp.,100,100,100,100,100,100,100,100,100
ASV_11689,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_sp.,100,100,100,100,100,100,100,60,54
ASV_11690,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11691,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella_rostrata,100,100,100,100,95,94,94,94,93
ASV_11692,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,Dinophysis_acuminata,100,100,100,100,100,99,99,99,89
ASV_11693,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Torodiniales,Torodiniaceae,Torodinium,Torodinium_robustum,100,100,100,100,100,99,99,99,99
ASV_11694,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Pelagomonas,Pelagomonas_calceolata,100,100,100,100,100,100,100,99,99
ASV_11695,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,Pelagomonadales,Pelagomonadales_clade_B,Pelagomonadales_clade_B1,Pelagomonadales_clade_B1_sp.,100,100,100,100,100,100,99,99,99
ASV_11696,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_fusiforme,100,100,100,100,100,92,92,89,55
ASV_11697,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11698,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-4,MAST-4E,MAST-4E_sp.,100,100,100,100,100,100,100,100,100
ASV_11699,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,100,100,100,100,93,93,93,30,30
ASV_11700,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,42,42,42,41
ASV_11701,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,100,100,100,100,100,29,29,29,29
ASV_11702,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis,100,100,100,100,100,100,100,100,100
ASV_11703,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100,100
ASV_11704,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_cordata,100,100,100,100,100,100,100,100,88
ASV_11705,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Clausocalanus,Clausocalanus_furcatus,100,100,100,100,100,100,100,100,100
ASV_11706,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11707,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,100,99,99,99
ASV_11708,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.,100,100,100,100,100,100,100,100,100
ASV_11709,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_minima,100,100,100,100,100,100,100,97,97
ASV_11710,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,Xystonellidae,,,100,100,100,100,100,100,99,47,13
ASV_11711,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,Stenosemellidae,Stenosemella,Stenosemella_pacifica,100,100,100,100,100,100,100,100,100
ASV_11712,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_dorsalisulcum,100,100,100,100,100,100,100,98,84
ASV_11713,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytriaceae_X,Thraustochytriaceae_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11714,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11715,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_decipiens,100,100,100,100,100,100,100,100,99
ASV_11716,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Spiniferites,Spiniferites_ramosus,100,100,100,100,100,100,100,100,100
ASV_11717,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Ebriidae,Ebria,Ebria_tripartita,100,100,100,100,100,100,100,100,100
ASV_11718,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Stoeckeria,Stoeckeria_algicida,100,100,100,100,100,86,83,82,82
ASV_11719,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,,,100,100,100,100,100,100,81,40,40
ASV_11720,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae_Clade_F,Prymnesiophyceae_Clade_F_X,Prymnesiophyceae_Clade_F_XX,Prymnesiophyceae_Clade_F_XX_sp.,100,100,100,100,100,83,83,83,83
ASV_11721,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Dictyochales,Dictyocha,Dictyocha_sp.,100,100,100,100,100,100,100,100,89
ASV_11722,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Craspedida,Monosigidae_Group_B,Monosigidae_Group_B_X,Monosigidae_Group_B_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11723,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,100,100,100,100,100,100,96,95,95
ASV_11724,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11725,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_fusiforme,100,100,100,100,100,94,94,94,93
ASV_11726,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,Fragilariopsis_cylindrus,100,100,100,100,100,100,100,100,100
ASV_11727,Eukaryota,TSAR,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae_X,NPK2-lineage,NPK2-lineage_X,NPK2-lineage_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11728,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Acanthoecida,,,,100,100,100,100,100,100,47,47,47
ASV_11729,Eukaryota,Obazoa,Opisthokonta,Metazoa,,,,,,98,63,63,59,44,16,11,3,3
ASV_11730,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11731,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_3,Picozoa_subdivision_3_X,Picozoa_subdivision_3_XX,Picozoa_subdivision_3_XXX,Picozoa_subdivision_3_XXXX,Picozoa_subdivision_3_XXXX_sp.,100,100,100,100,100,100,100,100,100
ASV_11732,Eukaryota:nucl,Cryptista:nucl,Cryptophyta:nucl,Cryptophyta_X:nucl,Cryptophyceae:nucl,Cryptomonadales:nucl,Cryptomonadales_X:nucl,Plagioselmis:nucl,Plagioselmis_lacustris:nucl,100,100,100,100,100,100,97,52,52
ASV_11733,Eukaryota,Obazoa,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Appendicularia,Oikopleura,Oikopleura_dioica,100,100,100,100,100,100,100,100,100
ASV_11734,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,,,,100,99,99,97,93,93,33,20,20
ASV_11735,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,,,,,100,100,100,100,100,49,49,49,49
ASV_11736,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.,100,100,100,100,100,100,100,100,100
ASV_11737,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_helveticum,100,100,100,100,100,98,97,96,83
ASV_11738,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1C,MAST-1C_sp.,100,100,100,100,100,100,100,100,100
ASV_11739,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100,100
ASV_11740,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium_sp.,100,100,100,100,100,84,80,60,58
ASV_11741,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_globosa,100,100,100,100,100,100,100,100,99
ASV_11742,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100,100
ASV_11743,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Balechina,Balechina_pachydermata,100,100,100,100,100,100,100,100,100
ASV_11744,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,Gephyrocapsa_oceanica,100,100,100,100,100,95,95,94,93
ASV_11745,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.,100,100,100,100,100,99,99,99,98
ASV_11746,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100,78
ASV_11747,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_globosa,100,100,100,100,100,100,100,100,100
ASV_11748,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Calocalanus,Calocalanus_sp.,100,100,100,100,100,100,100,100,100
ASV_11749,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_helveticum,100,100,100,100,100,92,92,89,60
ASV_11750,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,,,,,100,98,98,98,90,39,27,23,17
ASV_11751,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Spiniferites,Spiniferites_ramosus,100,100,100,100,100,100,100,100,100
ASV_11752,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,,100,100,100,100,100,57,57,51,49
ASV_11753,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_globosa,100,100,100,100,100,100,100,100,100
ASV_11754,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-7,MAST-7A,MAST-7A_sp.,100,100,100,100,100,100,100,100,100
ASV_11755,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,Pelagomonadales,Pelagomonadales_clade_B,,,100,100,100,100,100,100,84,48,48
ASV_11756,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp.,100,100,100,100,100,100,99,99,99
ASV_11757,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.,100,100,100,100,100,100,100,100,100
ASV_11758,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_lucimarinus,100,100,100,100,100,100,100,100,75
ASV_11759,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_1,Picomonadea,Picomonadea_X,Picomonadea_XX,Picomonadea_XXX,Picomonadea_XXX_sp.,100,100,100,100,100,100,100,100,100
ASV_11760,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11761,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11762,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_triestinum,100,100,100,100,100,100,100,100,72
ASV_11763,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,,100,100,100,100,100,100,100,100,45
ASV_11764,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.,100,100,100,100,100,100,100,100,100
ASV_11765,Eukaryota,Obazoa,Opisthokonta,Metazoa,Ctenophora,Ctenophora_X,Ctenophora_XX,Pleurobrachia,,100,100,100,100,100,100,100,67,37
ASV_11766,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,100,100,100,100,100,100,100,100,50
ASV_11767,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Mediolabrus,Mediolabrus_comicus,100,100,100,100,100,100,100,100,100
ASV_11768,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,95,94,92,92,92,89,89,89
