#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10112	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10113	Eukaryota	Cnidaria	Hydrozoa	Trachymedusae	Rhopalonematidae	unassigned	unassigned
ASV_10116	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10119	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10120	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_10124	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10126	Eukaryota	unknown	unknown	Pirsoniales	unknown	unassigned	unassigned
ASV_10128	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10131	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Dotidae	Doto	unassigned
ASV_10135	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10139	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	unassigned	unassigned
ASV_10142	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10145	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10149	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10150	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_10151	Eukaryota	unknown	Bigyra	Nanomonadea	unknown	unassigned	unassigned
ASV_10152	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10153	Eukaryota	unknown	unknown	Telonemida	unknown	unassigned	unassigned
ASV_10154	Eukaryota	Porifera	Demospongiae	Poecilosclerida	unknown	unassigned	unassigned
ASV_10155	Eukaryota	Ciliophora	Oligohymenophorea	Philasterida	Cinetochilidae	unassigned	unassigned
ASV_10156	Eukaryota	unknown	Polycystinea	unassigned	unassigned	unassigned	unassigned
ASV_10157	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10158	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10159	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10160	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10161	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10163	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10164	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10165	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10166	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10167	Eukaryota	Heterolobosea	unknown	unknown	Creneidae	unassigned	unassigned
ASV_10168	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10170	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10171	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	unassigned	unassigned
ASV_10172	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	unassigned	unassigned
ASV_10173	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Falcomonas	Falcomonas daucoides
ASV_10176	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10177	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_10181	Eukaryota	Haptista	Haptophyta	Prymnesiales	Chrysochromulinaceae	unassigned	unassigned
ASV_10182	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10183	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10184	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10185	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10186	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10188	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10189	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_10192	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10193	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10194	Eukaryota	unknown	Polycystinea	Collodaria	Sphaerozoidae	unassigned	unassigned
ASV_10195	Eukaryota	Ciliophora	Oligohymenophorea	Philasterida	Thigmophryidae	Myxophyllum	Myxophyllum magnum
ASV_10196	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_10198	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10200	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10201	Eukaryota	unknown	Phaeophyceae	unknown	unknown	unassigned	unassigned
ASV_10202	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10203	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10204	Eukaryota	Microsporidia	unknown	unknown	unknown	unassigned	unassigned
ASV_10205	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10206	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10207	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10208	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	unassigned	unassigned	unassigned
ASV_10209	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10210	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_10211	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_10212	Eukaryota	Chordata	Thaliacea	Pyrosomata	Pyrosomatidae	Pyrosoma	Pyrosoma atlanticum
ASV_10213	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10214	Eukaryota	unknown	Choanoflagellata	unknown	unknown	unassigned	unassigned
ASV_10215	Eukaryota	unknown	Polycystinea	Spumellaria	Spongodiscidae	unassigned	unassigned
ASV_10216	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10217	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10218	Eukaryota	Ciliophora	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10219	Eukaryota	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	unassigned	unassigned
ASV_10220	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_10221	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10222	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10223	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_10224	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10225	Eukaryota	Foraminifera	unknown	Rotaliida	Buliminidae	unassigned	unassigned
ASV_10226	Eukaryota	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Cymbomonas	Cymbomonas tetramitiformis
ASV_10227	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10228	Eukaryota	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	unassigned
ASV_10229	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10230	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10231	Eukaryota	Imbricatea	unknown	Thaumatomonadida	Thaumatomastigidae	unassigned	unassigned
ASV_10232	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10233	Eukaryota	Euglenozoa	unknown	Diplonemea	Hemistasiidae	unassigned	unassigned
ASV_10234	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10235	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	unassigned	unassigned
ASV_10236	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	unassigned	unassigned
ASV_10237	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10238	Eukaryota	Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae	unassigned	unassigned
ASV_10239	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10240	Eukaryota	Ciliophora	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10241	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10242	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	unassigned	unassigned
ASV_10243	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Obelia	Obelia dichotoma
ASV_10244	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10245	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10246	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros costatus
ASV_10247	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10248	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10249	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10250	Eukaryota	Euglenozoa	unknown	Diplonemea	unknown	unassigned	unassigned
ASV_10251	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10252	Eukaryota	Apicomplexa	Conoidasida	Eugregarinorida	Porosporidae	unassigned	unassigned
ASV_10253	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia heimii
ASV_10254	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10255	Eukaryota	Euglenozoa	Euglenida	unknown	unknown	Rapaza	Rapaza viridis
ASV_10256	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10257	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_10258	Eukaryota	unknown	Bigyra	Bicosoecida	Cafeteriaceae	unassigned	unassigned
ASV_10259	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10260	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11001
ASV_10261	Eukaryota	Euglenozoa	unknown	Diplonemea	unknown	unknown	unassigned
ASV_10262	Eukaryota	unknown	Acantharea	unassigned	unassigned	unassigned	unassigned
ASV_10263	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_10264	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10265	Eukaryota	Chlorophyta	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10266	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_10267	Eukaryota	Ciliophora	Spirotrichea	unassigned	unassigned	unassigned	unassigned
ASV_10268	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni
ASV_10269	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10270	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	unassigned	unassigned
ASV_10271	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10272	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10273	Eukaryota	Imbricatea	unknown	Thaumatomonadida	unassigned	unassigned	unassigned
ASV_10274	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11012
ASV_10275	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10276	Eukaryota	Mollusca	Gastropoda	Pteropoda	Desmopteridae	Desmopterus	Desmopterus papilio
ASV_10277	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_10278	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10279	Eukaryota	Discosea	unknown	Longamoebia	Thecamoebida	Stenamoeba	Stenamoeba limacina
ASV_10280	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Geminigeraceae	unassigned	unassigned
ASV_10281	Eukaryota	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Salpingella	Salpingella acuminata
ASV_10282	Eukaryota	Hemichordata	Enteropneusta	unknown	unknown	unknown	Enteropneusta sp. extrawide-lipped
ASV_10283	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10284	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10285	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10286	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10287	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10288	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
ASV_10289	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10290	Eukaryota	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_10291	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10292	Eukaryota	Euglenozoa	unknown	Diplonemea	unknown	unassigned	unassigned
ASV_10293	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10294	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10295	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Geminigeraceae	unassigned	unassigned
ASV_10296	Eukaryota	Ciliophora	Spirotrichea	unknown	Strombidiidae	unassigned	unassigned
ASV_10297	Eukaryota	Euglenozoa	unknown	Diplonemea	unassigned	unassigned	unassigned
ASV_10298	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10299	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10300	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10301	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10302	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10303	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema menzelii
ASV_10304	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	unassigned	unassigned	unassigned
ASV_10305	Eukaryota	Cercozoa	Thecofilosea	unknown	Ebriacea	unassigned	unassigned
ASV_10306	Eukaryota	Ciliophora	unknown	unknown	unknown	unassigned	unassigned
ASV_10307	Eukaryota	Imbricatea	unknown	Thaumatomonadida	unassigned	unassigned	unassigned
ASV_10308	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10309	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10310	Eukaryota	Imbricatea	unknown	Thaumatomonadida	unknown	unassigned	unassigned
ASV_10311	Eukaryota	unknown	Dinophyceae	Peridiniales	Podolampaceae	unassigned	unassigned
ASV_10312	Eukaryota	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	unassigned	unassigned
ASV_10313	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10314	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10315	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10316	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD3
ASV_10317	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10318	Eukaryota	Haptista	Haptophyta	Prymnesiales	Prymnesiaceae	unassigned	unassigned
ASV_10319	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10320	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_10321	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10322	Eukaryota	Platyhelminthes	Rhabditophora	Proseriata	unknown	unassigned	unassigned
ASV_10323	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10324	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_10325	Eukaryota	Cercozoa	Chlorarachniophyceae	unknown	unknown	Norrisiella	Norrisiella sphaerica
ASV_10326	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10327	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	unassigned	unassigned
ASV_10328	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10329	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10330	Eukaryota	Ciliophora	Oligohymenophorea	Astomatida	Haptophryidae	unassigned	unassigned
ASV_10331	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	unassigned	unassigned
ASV_10332	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10333	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10334	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10335	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10336	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10337	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10338	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Gertia	Gertia stigmatica
ASV_10339	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	unassigned
ASV_10340	Eukaryota	unknown	unknown	unknown	unknown	unknown	unassigned
ASV_10341	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10342	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	unassigned	unassigned
ASV_10343	Eukaryota	unknown	Polycystinea	Nassellaria	unassigned	unassigned	unassigned
ASV_10344	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10345	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10346	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10347	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10348	Eukaryota	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	unassigned	unassigned
ASV_10349	Eukaryota	unknown	Dinophyceae	Peridiniales	unassigned	unassigned	unassigned
ASV_10350	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10351	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10352	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10353	Eukaryota	Ctenophora	Tentaculata	Lobata	Bolinopsidae	Bolinopsis	Bolinopsis infundibulum
ASV_10354	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_10355	Eukaryota	unknown	Bigyra	Oblongichytrida	unknown	unassigned	unassigned
ASV_10356	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10357	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10358	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10359	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10360	Eukaryota	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Salpingella	unassigned
ASV_10361	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10362	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10363	Eukaryota	unknown	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	unassigned	unassigned
ASV_10364	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Amphidomataceae	unassigned	unassigned
ASV_10365	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_10366	Eukaryota	Arthropoda	Malacostraca	Decapoda	unassigned	unassigned	unassigned
ASV_10367	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10368	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	unassigned	unassigned
ASV_10369	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	unassigned
ASV_10370	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10371	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10372	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10373	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10374	Eukaryota	Euglenozoa	unknown	Diplonemea	unknown	unknown	unassigned
ASV_10375	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10376	Eukaryota	Ciliophora	unknown	unknown	unknown	unassigned	unassigned
ASV_10377	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10378	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10379	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10380	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10381	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10382	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10383	Eukaryota	unknown	Dinophyceae	Syndiniales	Eudubosquellidae	unassigned	unassigned
ASV_10384	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_10385	Eukaryota	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Pentapharsodinium	Pentapharsodinium tyrrhenicum
ASV_10386	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10387	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10388	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_10389	Eukaryota	unknown	Dinophyceae	Peridiniales	unassigned	unassigned	unassigned
ASV_10390	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	unassigned	unassigned	unassigned
ASV_10391	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10392	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10393	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10394	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10395	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10396	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10397	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10398	Eukaryota	Euglenozoa	unknown	Diplonemea	unassigned	unassigned	unassigned
ASV_10399	Eukaryota	unknown	unknown	unknown	unknown	unassigned	unassigned
ASV_10400	Eukaryota	Chlorophyta	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10401	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10402	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10403	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10404	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10405	Eukaryota	Tubulinea	Elardia	Euamoebida	Hartmannellidae	unassigned	unassigned
ASV_10406	Eukaryota	Euglenozoa	unknown	Diplonemea	unknown	unknown	unassigned
ASV_10407	Eukaryota	unknown	Polycystinea	unassigned	unassigned	unassigned	unassigned
ASV_10408	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10409	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	unassigned
ASV_10410	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_10411	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10412	Eukaryota	unknown	Polycystinea	Nassellaria	Plagiacanthidae	Lithomelissa	unassigned
ASV_10413	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10414	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	unassigned	unassigned
ASV_10415	Eukaryota	Euglenozoa	unknown	Diplonemea	unknown	unknown	unassigned
ASV_10416	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10417	Eukaryota	Arthropoda	Hexanauplia	Calanoida	unassigned	unassigned	unassigned
ASV_10418	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10419	Eukaryota	Streptophyta	Bryopsida	Funariales	Funariaceae	unassigned	unassigned
ASV_10420	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10421	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10422	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10423	Eukaryota	Imbricatea	unknown	Thaumatomonadida	Thaumatomastigidae	unassigned	unassigned
ASV_10424	Eukaryota	Euglenozoa	unknown	Diplonemea	unassigned	unassigned	unassigned
ASV_10425	Eukaryota	Chordata	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10426	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_10427	Eukaryota	unknown	Bigyra	Thraustochytrida	Thraustochytriaceae	unassigned	unassigned
ASV_10428	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_10429	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	unassigned	unassigned
ASV_10430	Eukaryota	unknown	Polycystinea	unassigned	unassigned	unassigned	unassigned
ASV_10431	Eukaryota	Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae	unassigned	unassigned
ASV_10432	Eukaryota	unknown	Dinophyceae	Peridiniales	Glenodiniaceae	unassigned	unassigned
ASV_10433	Eukaryota	unknown	Raphidophyceae	Chattonellales	Vacuolariaceae	unassigned	unassigned
ASV_10434	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Resomiidae	Resomia	Resomia ornicephala
